ipo_date,symbol,company_name,ipo_price,current,return
2021-11-23,VHNA,Vahanna Tech Edge Acquisition I Corp.,10.00,11.12,11.20
2021-11-22,LAX,8i Acquisition 2 Corp.,10.00,4.30,-57.00
2021-11-22,LGTO,Legato Merger Corp. II,10.00,8.94,-10.60
2021-11-19,AHI,Advanced Human Imaging Limited,10.50,1.50,-85.71
2021-11-19,ALOR,ALSP Orchid Acquisition Corporation I,10.00,10.88,8.80
2021-11-19,CREEF,Crescera Capital Acquisition Corp.,10.00,10.94,9.40
2021-11-19,FINW,FinWise Bancorp,10.50,14.60,39.05
2021-11-19,FNUC,Frontier Nuclear and Minerals Inc.,,1.70,
2021-11-19,IFIN,InFinT Acquisition Corporation,10.00,6.28,-37.20
2021-11-19,NFNT,Infinite Acquisition Corp.,10.00,10.84,8.40
2021-11-19,ZING,FTAC Zeus Acquisition Corp.,10.00,10.49,4.85
2021-11-18,ARIZ,Arisz Acquisition Corp.,10.00,6.03,-39.70
2021-11-18,BLEU,bleuacacia ltd.,10.00,11.03,10.30
2021-11-18,SG,"Sweetgreen, Inc.",28.00,8.90,-68.21
2021-11-17,BRZE,"Braze, Inc.",65.00,19.48,-70.03
2021-11-17,IREN,IREN Limited,28.00,50.30,79.64
2021-11-17,LFAC,LF Capital Acquisition Corp. II,10.00,10.84,8.40
2021-11-17,NETC,Nabors Energy Transition Corp.,10.00,11.00,10.00
2021-11-17,SEVCF,Sono Group N.V.,,0.04,
2021-11-17,SGII,Seaport Global Acquisition II Corp.,10.00,10.81,8.10
2021-11-17,SUAC,ShoulderUp Technology Acquisition Corp.,10.00,10.70,7.00
2021-11-17,USER,"UserTesting, Inc.",14.00,,
2021-11-16,ENCP,Energem Corp.,10.00,12.25,22.50
2021-11-12,BTBD,"BT Brands, Inc.",5.00,1.09,-78.30
2021-11-12,DERM,Journey Medical Corporation,10.00,6.85,-31.50
2021-11-12,IRRX,Integrated Rail & Resources Acquisition Corp.,10.00,15.00,50.00
2021-11-12,MCAG,Mountain Crest Acquisition Corp. V,10.00,10.90,9.00
2021-11-12,MYNA,Mynaric AG,17.48,0.263,-98.50
2021-11-11,BEAT,"HeartBeam, Inc.",6.00,0.693,-88.45
2021-11-11,BLZE,"Backblaze, Inc.",16.00,11.97,-25.19
2021-11-11,LGVC,LAMF Global Ventures Corp. I,10.00,8.11,-18.90
2021-11-11,LVLU,"Lulu's Fashion Lounge Holdings, Inc.",16.00,7.67,-52.06
2021-11-11,PIK,Kidpik Corp.,8.50,2.38,-72.00
2021-11-11,VAXX,"Vaxxinity, Inc.",13.00,0.09,-99.31
2021-11-11,VBIO,"Valion Bio, Inc.",,0.54,
2021-11-11,VMGA,VMG Consumer Acquisition Corp.,10.00,10.41,4.10
2021-11-11,WBEV,"Winc, Inc.",13.00,0.14,
2021-11-11,WEAV,"Weave Communications, Inc.",24.00,5.43,-77.38
2021-11-10,ACDI,Ascendant Digital Acquisition Corp. III,10.00,10.38,3.80
2021-11-10,AFAC,Arena Fortify Acquisition Corp.,10.00,10.27,2.70
2021-11-10,BCSA,Blockchain Coinvestors Acquisition Corp. I,10.00,11.58,15.80
2021-11-10,BJDX,"Bluejay Diagnostics, Inc.",10.00,2.99,-100.00
2021-11-10,CBRG,Chain Bridge I,10.00,11.46,14.60
2021-11-10,CINT,CI&T Inc.,15.00,3.44,-77.07
2021-11-10,EXFY,"Expensify, Inc.",27.00,1.49,-94.48
2021-11-10,RCFA,RCF Acquisition Corp.,10.00,11.45,14.50
2021-11-10,RIVN,"Rivian Automotive, Inc.",78.00,14.64,-81.23
2021-11-09,APNC,Apeiron Capital Investment Corp.,10.00,,
2021-11-09,DPCS,DP Cap Acquisition Corp. I,10.00,12.60,26.00
2021-11-09,GVCI,Green Visor Financial Technology Acquisition Corp. I,10.00,10.59,5.90
2021-11-09,HTAQ,Hunt Companies Acquisition Corp. I,10.00,10.19,1.90
2021-11-09,OLIT,OmniLit Acquisition Corp.,10.00,8.44,-15.60
2021-11-09,SOPA,Society Pass Incorporated,9.00,,-99.16
2021-11-09,SWAG,"Stran & Company, Inc.",4.15,2.22,-46.51
2021-11-09,TCBX,"Third Coast Bancshares, Inc.",25.00,40.63,62.52
2021-11-05,CIAN,Cian PLC,16.00,,
2021-11-05,IOBT,"IO Biotech, Inc.",14.00,0.008,-99.66
2021-11-05,IQMD,Intelligent Medicine Acquisition Corp.,10.00,11.04,10.40
2021-11-05,MCAA,Mountain & Co. I Acquisition Corp.,10.00,11.39,13.90
2021-11-05,NPAB,New Providence Acquisition Corp. II,10.00,10.90,9.00
2021-11-05,QUCY,Quantum Cyber N.V.,,1.47,
2021-11-05,RGF,Rio Grande Forestal (RIVERFOREST) S.A.,12.00,1.25,-89.58
2021-11-05,RRAC,Rigel Resource Acquisition Corp.,10.00,11.50,15.00
2021-11-05,SVNA,7 Acquisition Corporation,10.00,10.50,5.00
2021-11-04,ARHS,"Arhaus, Inc.",13.00,7.83,-39.77
2021-11-04,CDRE,"Cadre Holdings, Inc.",13.00,28.75,121.15
2021-11-04,CNDB,Concord Acquisition Corp. III,10.00,6.58,-34.20
2021-11-04,DHAC,Digital Health Acquisition Corp.,10.00,12.11,21.10
2021-11-04,EVO,Evotec SE,26.16,2.69,-89.76
2021-11-04,FNVT,Finnovate Acquisition Corp.,10.00,15.01,50.10
2021-11-04,JUN,Juniper II Corp.,10.00,10.59,5.90
2021-11-04,LGST,Semper Paratus Acquisition Corporation,10.00,4.51,-54.90
2021-11-04,LION,Lionheart III Corp.,10.00,6.44,-35.60
2021-11-04,MDXH,MDxHealth SA,13.46,0.47,-96.51
2021-11-04,MPRA,Mercato Partners Acquisition Corporation,10.00,11.51,15.10
2021-11-04,NRDS,"NerdWallet, Inc.",18.00,8.62,-52.11
2021-11-04,SHCA,Spindletop Health Acquisition Corp.,10.00,10.06,0.55
2021-11-04,SZZL,Sizzle Acquisition Corp.,10.00,22.50,125.00
2021-11-04,TOAC,Talon 1 Acquisition Corp.,10.00,10.55,5.50
2021-11-03,BIRD,"Smartbird, Inc",15.00,4.87,-67.53
2021-11-03,CMTG,"Claros Mortgage Trust, Inc.",18.65,2.42,-87.02
2021-11-03,FRLA,Fortune Rise Acquisition Corp.,10.00,11.35,13.50
2021-11-03,INTE,Integral Acquisition Corporation 1,10.00,11.30,13.00
2021-11-03,MLAI,McLaren Technology Acquisition Corp.,10.00,10.39,3.90
2021-11-03,ONYX,Onyx Acquisition Co. I,10.00,11.39,13.90
2021-11-03,TGVC,TG Venture Acquisition Corp.,10.00,,
2021-11-03,TRAQ,Trine II Acquisition Corp.,10.00,10.50,5.00
2021-11-01,LIANY,LianBio,16.00,0.34,-97.88
2021-11-01,LIBY,Liberty Resources Acquisition Corp.,10.00,,
2021-11-01,VSAC,Vision Sensing Acquisition Corp.,10.00,11.70,17.00
2021-10-29,AEAE,AltEnergy Acquisition Corp.,10.00,11.16,11.60
2021-10-29,AIRS,"AirSculpt Technologies, Inc.",11.00,4.55,-58.68
2021-10-29,ARCK,Arbor Rapha Capital Bioholdings Corp. I,10.00,11.90,19.00
2021-10-29,AURA,"Aura Biosciences, Inc.",14.00,7.04,-49.71
2021-10-29,BFRI,Biofrontera Inc.,5.00,1.00,-80.00
2021-10-29,CCTS,Cactus Acquisition Corp. 1 Limited,10.00,13.09,30.90
2021-10-29,HRT,HireRight Holdings Corporation,19.00,14.36,-24.42
2021-10-29,PEGR,Project Energy Reimagined Acquisition Corp.,10.00,9.73,-2.70
2021-10-29,SEDA,SDCL EDGE Acquisition Corporation,10.00,11.30,13.00
2021-10-29,SONX,"Sonendo, Inc.",12.00,0.06,-99.54
2021-10-29,TRDA,"Entrada Therapeutics, Inc.",20.00,7.54,-62.30
2021-10-29,UDMY,"Udemy, Inc.",29.00,4.63,-83.95
2021-10-28,ADAL,Anthemis Digital Acquisitions I Corp.,10.00,10.47,4.70
2021-10-28,DTC,"Solo Brands, Inc.",17.00,19.55,15.00
2021-10-28,FIAC,Focus Impact Acquisition Corp.,10.00,8.88,-11.20
2021-10-28,FLNC,"Fluence Energy, Inc.",28.00,19.75,-29.46
2021-10-28,GFS,GLOBALFOUNDRIES Inc.,47.00,83.70,78.09
2021-10-28,PCCT,Perception Capital Corp. II,10.00,,
2021-10-28,SCMA,Seaport Calibre Materials Acquisition Corp.,10.00,10.39,3.90
2021-10-27,AIP,"Arteris, Inc.",14.00,41.03,193.07
2021-10-27,DMAQ,Deep Medicine Acquisition Corp.,10.00,2.96,-70.40
2021-10-27,INFA,Informatica Inc.,29.00,24.79,-14.52
2021-10-27,IOAC,Innovative International Acquisition Corp.,10.00,9.60,-4.00
2021-10-27,LVAC,LAVA Medtech Acquisition Corp.,10.00,10.44,4.40
2021-10-27,MRAI,"Marpai, Inc.",4.00,0.565,-85.88
2021-10-27,OHAA,OPY Acquisition Corp. I,10.00,10.49,4.90
2021-10-27,PHYT,Pyrophyte Acquisition Corp.,10.00,11.55,15.50
2021-10-27,RENT,"Rent the Runway, Inc.",21.00,3.21,-84.71
2021-10-27,USCTF,Roth CH Acquisition Co.,10.00,0.57,-94.30
2021-10-22,ARIS,"Aris Water Solutions, Inc.",13.00,,
2021-10-22,ICNC,Iconic Sports Acquisition Corp.,10.00,10.81,8.10
2021-10-22,MBSC,M3-Brigade Acquisition III Corp.,10.00,9.37,-6.30
2021-10-22,PGSS,Pegasus Digital Mobility Acquisition Corp.,10.00,6.00,-40.00
2021-10-22,UTRS,"Minerva Surgical, Inc.",12.00,0.01,-99.90
2021-10-22,XLO,"Xilio Therapeutics, Inc.",16.00,9.01,-43.69
2021-10-21,COCO,"The Vita Coco Company, Inc.",15.00,82.79,451.93
2021-10-21,ENER,Accretion Acquisition Corp.,10.00,10.56,5.60
2021-10-21,ENFN,"Enfusion, Inc.",17.00,10.76,-36.71
2021-10-21,GOGN,GoGreen Investments Corporation,10.00,12.50,25.00
2021-10-21,GTAC,Global Technology Acquisition Corp. I,10.00,11.48,14.80
2021-10-21,NHIC,NewHold Investment Corp. II,10.00,10.26,2.60
2021-10-21,PTLO,Portillo's Inc.,20.00,4.34,-78.30
2021-10-21,RPC,"Ridgepost Capital, Inc",,7.54,
2021-10-21,RWAY,Runway Growth Finance Corp.,14.60,5.28,-63.84
2021-10-21,THAC,Thrive Acquisition Corporation,10.00,10.36,3.55
2021-10-21,VTYX,"Ventyx Biosciences, Inc.",16.00,14.00,-12.50
2021-10-21,XFIN,ExcelFin Acquisition Corp.,10.00,9.24,-7.60
2021-10-20,ACAQ,Athena Consumer Acquisition Corp.,10.00,2.55,-74.50
2021-10-20,AXH,"Industrial Human Capital, Inc.",10.00,10.22,
2021-10-20,CNTX,Context Therapeutics Inc.,5.00,0.576,-88.48
2021-10-20,CYN,Cyngn Inc.,7.50,1.15,-84.67
2021-10-20,ESAC,ESGEN Acquisition Corporation,10.00,6.97,-30.30
2021-10-20,NCAC,Newcourt Acquisition Corp.,10.00,4.79,-52.10
2021-10-20,SDIG,"Stronghold Digital Mining, Inc.",19.00,2.81,-85.21
2021-10-20,WWAC,Worldwide Webb Acquisition Corp.,10.00,2.65,-73.50
2021-10-19,BMAQ,Blockchain Moon Acquisition Corp.,10.00,10.47,4.70
2021-10-19,ENTF,Enterprise 4.0 Technology Acquisition Corp.,10.00,10.67,6.70
2021-10-19,FEXD,Fintech Ecosystem Development Corp.,10.00,10.86,8.60
2021-10-19,SMAP,SportsMap Tech Acquisition Corp.,10.00,6.82,-31.80
2021-10-15,AVHI,Achari Ventures Holdings Corp. I,10.00,11.00,10.00
2021-10-15,CDAQ,Compass Digital Acquisition Corp.,10.00,10.74,7.40
2021-10-15,FNA,"Paragon 28, Inc.",16.00,13.09,-18.19
2021-10-15,FOUN,Founder SPAC,10.00,9.81,-1.90
2021-10-15,INKT,"MiNK Therapeutics, Inc.",12.00,12.11,0.92
2021-10-15,PEPL,PepperLime Health Acquisition Corporation,10.00,10.91,9.10
2021-10-15,SANB,Sanaby Health Acquisition Corp. I,10.00,10.21,2.10
2021-10-14,BMAC,Black Mountain Acquisition Corp.,10.00,10.60,6.00
2021-10-14,GTLB,GitLab Inc.,77.00,28.27,-63.29
2021-10-14,IHS,IHS Holding Limited,21.00,8.18,-61.05
2021-10-14,LUCD,Lucid Diagnostics Inc.,14.00,1.02,-92.71
2021-10-14,ROSE,Rose Hill Acquisition Corporation,10.00,11.66,16.60
2021-10-14,TRIS,Tristar Acquisition I Corp.,10.00,11.47,14.70
2021-10-13,AVDX,"AvidXchange Holdings, Inc.",25.00,10.00,-60.00
2021-10-13,FATP,Fat Projects Acquisition Corp.,10.00,10.92,9.15
2021-10-13,HCTI,"Healthcare Triangle, Inc.",4.00,1.90,-52.50
2021-10-12,GIAC,Gesher I Acquisition Corp.,10.00,10.23,2.30
2021-10-08,CGTX,"Cognition Therapeutics, Inc.",12.00,1.02,-91.50
2021-10-08,HWKZ,Hawks Acquisition Corp.,10.00,10.26,2.60
2021-10-08,ISO,IsoPlexis Corporation,15.00,0.762,-94.92
2021-10-08,JMAC,Jade Mountain Acquisition Corp.,10.00,10.81,8.10
2021-10-08,LCW,Learn CW Investment Corporation,10.00,10.87,8.70
2021-10-08,SAMA,Schultze Special Purpose Acquisition Corp. II,10.00,10.58,5.80
2021-10-07,IXAQ,IX Acquisition Corp.,10.00,11.51,15.70
2021-10-07,LTH,"Life Time Group Holdings, Inc.",18.00,38.87,115.94
2021-10-07,TCN,Tricon Residential Inc.,12.40,11.25,-9.27
2021-10-07,THRX,"Theseus Pharmaceuticals, Inc.",16.00,4.06,-74.63
2021-10-06,AVAC,"Avalon Acquisition, Inc.",10.00,9.50,-5.00
2021-10-06,EMPD,Empery Digital Inc.,,3.43,
2021-10-06,NFYS,Enphys Acquisition Corp.,10.00,,
2021-10-06,NVEI,Nuvei Corporation,123.14,33.99,-72.40
2021-10-06,PBAX,Phoenix Biotech Acquisition Corp.,10.00,5.85,-41.50
2021-10-06,PCX,Parsec Capital Acquisitions Corp.,10.00,10.20,2.00
2021-10-05,BHAC,Crixus BH3 Acquisition Corp.,10.00,10.55,5.50
2021-10-05,RNER,Mount Rainier Acquisition Corp.,10.00,4.99,-50.10
2021-10-01,DMYS,"dMY Technology Group, Inc. VI",10.00,10.25,2.50
2021-10-01,EXAI,Exscientia plc,22.00,4.84,-78.00
2021-10-01,FWRG,"First Watch Restaurant Group, Inc.",18.00,12.08,-32.89
2021-10-01,GATE,Marblegate Acquisition Corp.,10.00,36.05,260.50
2021-10-01,MTRY,Monterey Innovation Acquisition Corp.,10.00,11.14,11.40
2021-10-01,PYXS,"Pyxis Oncology, Inc.",16.00,2.17,-86.44
2021-10-01,TDCX,"TDCX, Inc.",18.00,7.13,-60.39
2021-09-30,ARTE,Artemis Strategic Investment Corporation,10.00,10.74,7.35
2021-09-30,HPLT,Home Plate Acquisition Corporation,10.00,10.52,5.20
2021-09-30,OLPX,"Olaplex Holdings, Inc.",21.00,2.04,-90.29
2021-09-29,HCVI,Hennessy Capital Investment Corp. VI,10.00,11.67,16.70
2021-09-29,MEKA,MELI Kaszek Pioneer Corp.,10.00,10.32,3.20
2021-09-29,WRBY,Warby Parker Inc.,40.00,26.85,-32.88
2021-09-28,AMPL,"Amplitude, Inc.",35.00,6.83,-80.49
2021-09-28,BACA,Berenson Acquisition Corp. I,10.00,10.64,6.40
2021-09-28,PRBM,Parabellum Acquisition Corp.,10.00,9.95,-0.50
2021-09-24,CWAN,"Clearwater Analytics Holdings, Inc.",18.00,24.56,36.44
2021-09-24,DSAQ,Direct Selling Acquisition Corp.,10.00,11.20,12.00
2021-09-24,GIA,"GigCapital5, Inc.",,4.00,
2021-09-24,HLTHQ,Cue Health Inc.,,,
2021-09-23,ARBK,Argo Blockchain plc,15.00,3.30,-78.00
2021-09-23,BRLT,"Brilliant Earth Group, Inc.",12.00,1.16,-90.33
2021-09-23,ESMT,"EngageSmart, Inc.",26.00,23.05,-11.35
2021-09-23,LOCC,Live Oak Crestview Climate Acquisition Corp.,10.00,10.43,4.30
2021-09-23,RELY,"Remitly Global, Inc.",43.00,21.45,-50.12
2021-09-23,SOVO,"Sovos Brands, Inc.",12.00,22.98,91.50
2021-09-23,STER,Sterling Check Corp.,23.00,16.74,-27.22
2021-09-23,THRN,"Thorne HealthTech, Inc.",10.00,10.19,1.90
2021-09-22,AKA,a.k.a. Brands Holding Corp.,11.00,9.28,-15.64
2021-09-22,ARGU,Argus Capital Corp.,10.00,10.26,2.60
2021-09-22,FRSH,Freshworks Inc.,36.00,9.37,-73.97
2021-09-22,IPAX,Inflection Point Acquisition Corp.,10.00,10.42,4.20
2021-09-22,TOST,"Toast, Inc.",40.00,26.02,-34.95
2021-09-22,VBNK,VersaBank,10.00,19.25,92.50
2021-09-21,HHGC,HHG Capital Corporation,10.00,11.12,11.20
2021-09-16,ACT,"Enact Holdings, Inc.",19.00,44.25,132.90
2021-09-16,FLYA,Soar Technology Acquisition Corp.,10.00,10.41,4.10
2021-09-16,FORG,"ForgeRock, Inc.",25.00,23.21,-7.16
2021-09-15,AEHA,Aesther Healthcare Acquisition Corp.,10.00,9.96,-0.39
2021-09-15,BROS,Dutch Bros Inc.,23.00,67.15,191.96
2021-09-15,CIIG,"CIIG Capital Partners II, Inc.",10.00,8.75,-12.50
2021-09-15,DH,Definitive Healthcare Corp.,27.00,0.76,-97.19
2021-09-15,DICE,"DICE Therapeutics, Inc.",17.00,47.55,179.71
2021-09-15,EDNC,Endurance Acquisition Corp.,10.00,8.29,-17.10
2021-09-15,EZFL,"EzFill Holdings, Inc.",4.00,3.50,-12.50
2021-09-15,KTTA,Pasithea Therapeutics Corp.,5.00,0.556,-88.84
2021-09-15,ONON,On Holding AG,24.00,36.92,53.83
2021-09-15,PRCT,PROCEPT BioRobotics Corporation,25.00,20.85,-16.60
2021-09-15,SIER,Sierra Lake Acquisition Corp.,10.00,10.12,1.20
2021-09-15,TWKS,"Thoughtworks Holding, Inc.",21.00,4.47,-78.71
2021-09-15,TYRA,"Tyra Biosciences, Inc.",16.00,30.37,89.81
2021-09-15,WINV,WinVest Acquisition Corp.,10.00,12.06,20.60
2021-09-14,PAFO,Pacifico Acquisition Corp.,10.00,4.20,-58.00
2021-09-14,SRAD,Sportradar Group AG,27.00,14.78,-45.26
2021-09-10,BNIX,Bannix Acquisition Corp.,10.00,11.70,16.10
2021-09-10,FHLT,Future Health ESG Corp.,10.00,,
2021-09-10,FLAG,"First Light Acquisition Group, Inc.",10.00,4.90,-20.80
2021-09-10,SLVR,"SilverSPAC, Inc.",10.00,10.48,4.80
2021-09-08,BNNR,Banner Acquisition Corp.,10.00,10.29,2.90
2021-09-03,DWAC,Digital World Acquisition Corp.,10.00,,
2021-09-03,OXUS,Oxus Acquisition Corp.,10.00,12.50,25.00
2021-09-02,DTRT,DTRT Health Acquisition Corp.,10.00,10.34,3.35
2021-09-02,GIPR,"Generation Income Properties, Inc.",10.00,0.181,-98.19
2021-09-02,INAQ,Insight Acquisition Corp.,10.00,9.50,-5.00
2021-09-01,CNDA,Concord Acquisition Corp. II,10.00,10.41,5.00
2021-08-31,CHWA,CHW Acquisition Corporation,10.00,8.28,-17.20
2021-08-31,DDI,"DoubleDown Interactive Co., Ltd.",18.00,11.00,-38.89
2021-08-31,REVE,Alpine Acquisition Corp.,10.00,10.54,5.40
2021-08-27,ATLN,Atlantic International Corp.,,0.78,
2021-08-26,CCAI,Cascadia Acquisition Corp.,10.00,12.32,23.20
2021-08-26,MEOA,"Minority Equality Opportunities Acquisition, Inc.",10.00,11.05,10.50
2021-08-26,RNXT,"RenovoRx, Inc.",9.00,0.953,-89.41
2021-08-26,SWSS,Springwater Special Situations Corp.,10.00,10.50,5.00
2021-08-20,WAVC,Waverley Capital Acquisition Corp. 1,10.00,10.43,4.30
2021-08-13,AACI,Armada Acquisition Corp. I,10.00,9.75,-2.50
2021-08-13,APMI,AxonPrime Infrastructure Acquisition Corporation,10.00,10.32,3.20
2021-08-13,CENQ,CENAQ Energy Corp.,10.00,10.72,7.20
2021-08-13,DRMA,"Dermata Therapeutics, Inc.",7.00,1.21,-82.71
2021-08-13,JAQC,Jupiter Acquisition Corporation,10.00,10.34,3.40
2021-08-13,KCGI,Kensington Capital Acquisition Corp. V,10.00,11.17,11.70
2021-08-13,MYSE,"Myseum.AI, Inc.",,2.64,
2021-08-12,AFTR,AfterNext HealthTech Acquisition Corp.,10.00,10.41,4.10
2021-08-12,OXAC,Oxbridge Acquisition Corp.,10.00,8.60,-14.00
2021-08-12,PPHP,PHP Ventures Acquisition Corp.,10.00,,
2021-08-12,SSBK,"Southern States Bancshares, Inc.",19.00,36.37,91.42
2021-08-11,CNTQ,Chardan NexTech Acquisition 2 Corp.,10.00,14.00,40.00
2021-08-11,DCRD,Decarbonization Plus Acquisition Corporation IV,10.00,14.15,41.50
2021-08-11,PONO,Pono Capital Corp.,10.00,11.05,10.50
2021-08-11,TPBA,TPB Acquisition Corporation I,10.00,10.10,1.00
2021-08-11,VCXA,10x Capital Venture Acquisition Corp. II,10.00,6.56,-34.44
2021-08-11,WQGA,World Quantum Growth Acquisition Corp.,10.00,10.28,2.80
2021-08-10,AHPA,Avista Public Acquisition Corp. II,10.00,6.13,-38.70
2021-08-10,ASPA,"Abri SPAC I, Inc.",10.00,26.96,170.50
2021-08-10,CLYM,"Climb Bio, Inc.",,12.75,
2021-08-10,CPAA,Conyers Park III Acquisition Corp.,10.00,10.28,2.80
2021-08-10,ELYM,"Eliem Therapeutics, Inc.",12.50,5.00,-60.00
2021-08-06,IVVD,"Invivyd, Inc.",17.00,0.934,-94.51
2021-08-06,NOVV,Nova Vision Acquisition Corp.,10.00,37.00,270.00
2021-08-06,ROCG,Roth CH Acquisition IV Co.,10.00,10.11,1.10
2021-08-06,RVAC,Riverview Acquisition Corp.,10.00,11.15,11.50
2021-08-05,EWCZ,"European Wax Center, Inc.",17.00,5.82,-65.77
2021-08-05,GLEE,Gladstone Acquisition Corporation,10.00,10.16,1.60
2021-08-05,WEBR,"Weber, Inc.",14.00,8.12,-42.00
2021-08-04,AMCI,AMCI Acquisition Corp. II,10.00,9.91,-0.90
